S.no.	ID	Name	Email-id	Mobile no.	Address	City	State	Sector	Website
196	AR/2020/0263171	KIBOM OLD AGE WELFARE SOCIETY	padujum@gmail.com	8974328397	Village- Darka, Aalo, West Siang, Arunachal Pradesh, pin-791001	Aalo				
197	AR/2017/0153944	Kiyi Panyor Multipurpose Cooperative Society Ltd	nyia.ko.society@gmail.com	9436041084	Deed Village, P.O.Deed, P.S.- Ziro,	Ziro		Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Education & Literacy,Food Processing,Any Other,		
198	AR/2020/0265142	KOBOM FOUNDATION	kobomfoundation2005@gmail.com	7065277277	PAPUN PARE, ITA NAGAR, ARUNACHAL PRADESH	ARUNACHAL PRADESH		Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Civic Issues,Dalit Upliftment,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Labour & Employment,Land Resources,Legal Awareness & Aid,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,New & Renewable Energy,Nutrition,Panchayati Raj,Prisoner's Issues,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Science & Technology,Scientific & Industrial Research,Sports,Tourism,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,		
199	AR/2017/0154021	Koloriang Artisans MPCS ltd	kampcsltd@gmail.com	9774837501	Koloriang, PO Koloriang Kurung Kumey District Arunachal Pradesh-791118	Itanagar	ARUNACHAL PRADESH, 	Rural Development & Poverty Alleviation,Animal Husbandry, Dairying  &  Fisheries,		
200	AR/2019/0245198	koloriang sports club	mangritarangenterprise2017@gmail.com	9402656693	koloriang near PHE Office	itanagar	ARUNACHAL PRADESH, 	Children,Civic Issues,Disaster Management,Environment & Forests,Health & Family Welfare,Labour & Employment,Micro Finance (SHGs),Science & Technology,Sports,Vocational Training,Youth Affairs,		
201	AR/2020/0257659	KURUNG KUMEY TAPOK PORIANG MPCS LIMITED	vantaxconsultancy@gmail.com	8638074429	P.O-KOLORIANG, DIST.-KURUNG KUMEY	KOLORIANG				
202	AR/2018/0203663	LHOMON CULTURE DEVLOPMENT SOCIETY	lhomonsocietytwg@gmail.com	8729898517	Rigyelling Gonpa Road,Tawang P.O/P.S- Tawang,Arunachal Pradesh Pin-790104	Tawang				
203	AR/2020/0262163	LIKHA PON FOUNDATION	lpf2615@gmail.com	8730058656	Likha Pon Foundation (LPF) H.Q.: Miya Village, Lower Subansiri District Arunachal Pradesh	Deed	ARUNACHAL PRADESH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Children,Civic Issues,Disaster Management,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,Labour & Employment,Legal Awareness & Aid,Panchayati Raj,Tribal Affairs,Vocational Training,Water Resources,Youth Affairs,		
204	AR/2017/0154221	limi society	limiarunachal@yahoo.co.in	8794259864	AALO, PO/PS- AALO WEST SIANG DISTRICTARUNACHAL PRADESH 791001	Aalo	ARUNACHAL PRADESH, 	Agriculture,Art & Culture,Biotechnology,Children,Drinking Water,Education & Literacy,Environment & Forests,Minority Issues,Tourism,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,		
205	AR/2020/0263528	Limmi Society	limmisociety26@gmail.com	8132816550	Aalo, P.S. and P.O.- Aalo, District-West Siang, Arunachal Pradesh, Pin Code-791001	Aalo	ARUNACHAL PRADESH, 	Agriculture,Children,Civic Issues,Education & Literacy,Environment & Forests,Food Processing,Legal Awareness & Aid,Tribal Affairs,Vocational Training,Women's Development & Empowerment,Youth Affairs,		
206	AR/2018/0200647	LISANG DONYI WELFARE SOCIETY	jitenpait@gmail.com	7005686327	H.Q- Oyan. Village and B.P.O-Oyan. District-East Siang, Arunachal Pradesh. Pin Code-791102	Pasighat	ARUNACHAL PRADESH, 	Children,Disaster Management,Education & Literacy,Environment & Forests,Tribal Affairs,Vocational Training,		
207	AR/2020/0262534	LOHIT GREEN FOUNDATION  (NGO)	lohitgreenfoundationngo@gmail.com	9862888096	KHORALIANG, TEZU	TEZU				
208	AR/2020/0264376	Lohit valley society	bagilukri12@gmail.com	8974559908	AIRFIELD TEZU, PO: TEZU, PS: TEZU, DISTRICT: LOHIT, ARUNACHAL PRADESH	TEZU	ARUNACHAL PRADESH, 	Education & Literacy,		
209	AR/2017/0175501	Lomi Charitable Trust	lomicharitabletrust@gmail.com	9402924358	LOGUM JINI, AALO PO/PS AALO	AALO	ARUNACHAL PRADESH, 	Civic Issues,Health & Family Welfare,Urban Development & Poverty Alleviation,Any Other,	http://www.lomicharitabletrust.com	
210	AR/2019/0238475	LOVE DALE WELFARE SOCIETY & REHABILITATION COUNCIL	ldwsrc2007@gmail.com	8259031867	ZIRO PO ZIRO	ZIRO	ARUNACHAL PRADESH, 	Education & Literacy,		
211	AR/2018/0183985	LUNE EDUCATIONAL FOUNDATION CHARITABLE SOCIETY	lunelef@gmail.com	7085632078	Nomi Rigia Complex Gandhi Market, Daporijo Upper Subansiri District Arunachal Pradesh-791122	upper subansiri	ARUNACHAL PRADESH, 	Information & Communication Technology,Rural Development & Poverty Alleviation,Vocational Training,Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Children,Civic Issues,Differently Abled,Education & Literacy,Aged/Elderly,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Human Rights,Land Resources,Micro Small & Medium Enterprises,Sports,Tribal Affairs,Women's Development & Empowerment,		
212	AR/2020/0270280	LURA VILLAGE FOREST MANAGEMENT COMMITTEE	lvfmc123@gmail.com	8119029744	VillageKagi, CircleTirbin,DistictLepa Rada,StateArunachal Pradesh	Bassar				
213	AR/2020/0267637	M G Community Skill Development Center	mgcdoyan17@gmail.com	9436251545	VILLAGE OYAN PO OYAN PS SILLE-OYAN	PASIGHAT 	ARUNACHAL PRADESH, 	Micro Small & Medium Enterprises,Micro Small & Medium Enterprises,		
214	AR/2017/0177727	M K AGRO SOCIETY	mkagrosociety@gmail.com	7085662977	YIGI KAUM-1, VILLAGE PO/PS AALO	AALO			http:/www.mkagrosociety.com	
215	AR/2018/0202016	M/s ACHEW SOCIETY	khatawa.loung@gmail.com	7411791248	Namsai Tinali Jaipur road	Namsai	ARUNACHAL PRADESH, 			
216	AR/2017/0164290	MAHABODHI MAITRI MANDALA ARUNACHAL BRANCH	panyar469@gmail.com	8258881057	Mahabodhi Maitri Mandala, Jyotipur Village, P.O. Diyun, Via- Namsai Changlang Arunachal Pradesh 792103 India	jyotipur village	ARUNACHAL PRADESH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Children,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Information & Communication Technology,Labour & Employment,Land Resources,Legal Awareness & Aid,Minority Issues,Nutrition,Rural Development & Poverty Alleviation,Science & Technology,Scientific & Industrial Research,Sports,Tourism,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,		
217	AR/2017/0115781	MAHILA MANDAL	mmandal2101@gmail.com	9436222912	VILL KIMIN POKIMIN DISTRICT - PAPUM PARE STATE -ARUNACHAL PRADESH PIN NO. 791121	KIMIN	ARUNACHAL PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Agriculture,Art & Culture,Environment & Forests,Food Processing,Health & Family Welfare,Land Resources,Micro Finance (SHGs),Minority Issues,Micro Small & Medium Enterprises,New & Renewable Energy,Nutrition,Science & Technology,Sports,Tribal Affairs,Tourism,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,Any Other,		
218	AR/2018/0202954	Mahila Vikash Samiti	mvssarli2018@gmail.com	9436044522	SARLI, KURUMG KUMEY DIST, ARUNACHAL PRADESH	KURUNG KUMEY	ARUNACHAL PRADESH, 	Education & Literacy,Health & Family Welfare,Legal Awareness & Aid,		
219	AR/2017/0155039	MANGDER HENDER WELFARE SOCIETY	mhws7820@gmail.com	9436227514	HQ KOLORIANG KURUNG KUMEY DISTRICT PIN 791118	KOLORIANG	ARUNACHAL PRADESH, 	Agriculture,Art & Culture,Children,Education & Literacy,Environment & Forests,Health & Family Welfare,Micro Finance (SHGs),Rural Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,Animal Husbandry, Dairying  &  Fisheries,Disaster Management,Drinking Water,Food Processing,Human Rights,Labour & Employment,Legal Awareness & Aid,Micro Small & Medium Enterprises,Minority Issues,Science & Technology,Scientific & Industrial Research,Sports,Tourism,Tribal Affairs,Urban Development & Poverty Alleviation,Water Resources,Youth Affairs,Any Other,		
220	AR/2013/0072021	Manghi Welfare Society	manghiws@rediffmail.com	9436257270	O/o the Manghi Welfare Society Near PWD Division Office Sangram Town PO/PS Sangram, District Kurung Kumey, Arunachal Pradesh PIN 791 118	ITANAGAR	ARUNACHAL PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Agriculture,Art & Culture,Children,Dalit Upliftment,Education & Literacy,Environment & Forests,Health & Family Welfare,Housing,Human Rights,Legal Awareness & Aid,Labour & Employment,Micro Finance (SHGs),Panchayati Raj,Rural Development & Poverty Alleviation,Sports,Tribal Affairs,Tourism,Women's Development & Empowerment,Any Other,	http://www.manghisociety.org	
221	AR/2016/0105452	MANGIO VILLAGE FOREST MANAGEMENT COMMITTEE	nvfmcmangio@gmail.com	8729806619	MANGIO VILLAGE PARSI PARLO CIRCLE KOLORIANG KURUNG KUMEY DISTRICT ARUNACHAL PRADESH PIN 791118	KOLORIANG	ARUNACHAL PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Agriculture,Art & Culture,Children,Disaster Management,Dalit Upliftment,Drinking Water,Education & Literacy,Environment & Forests,Health & Family Welfare,Vocational Training,Water Resources,Women's Development & Empowerment,		
222	AR/2018/0201700	MANJUSHREE CHARITABLE SOCIETY	mvtawang@gmail.com	9436051155	MANJUSHREE CHARITABLE SOCIETY P.O.	TAWANG			http://mvtawang@gmail.com	
223	AR/2019/0242886	MARIA MULTIPURPOSE COOPERATIVE SOCIETY LIMITED	manianbm25@gmail.com	8974385022	DOBAM VILLAGE, KARSINGSA, PO/PS BANDERDEWA , PAPUMPARE DISTRICT, ARUNACHAL PRADESH784163	KARSINGSA	ARUNACHAL PRADESH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Civic Issues,Disaster Management,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,Human Rights,Information & Communication Technology,Labour & Employment,Micro Finance (SHGs),Micro Small & Medium Enterprises,Rural Development & Poverty Alleviation,Sports,Tourism,Tribal Affairs,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,Any Other,		
224	AR/2016/0111481	MARJUM WELFARE SOCIETY	doiadoaalo@gmail.com	9436056483	VILLAGE BOGDO, PO/PS-AALO, PIN-791001	AALO	ARUNACHAL PRADESH, 	Education & Literacy,	http://www.ttcaalo.org.in	
225	AR/2018/0187511	MATING TAYI KANU	matingtayikanu@gmail.com	9612440122	Mating Tayi Kanu Welfare Society Yazali Lower Subansiri District Arunachal Pradesh	YAZALI				
226	AR/2019/0227767	MAYUCHI IDU YAKU ALOMBRO JOWEGA BO	prodeep.dbr@gmail.com	9101673159	MAYU ROING LOWER DIBANG VALLEY ARUNACHAL PRADESH	ARUNANCHAL PRADESH		Art & Culture,Children,Drinking Water,Education & Literacy,HIV/AIDS,Sports,Vocational Training,		
227	AR/2019/0240410	MECHUKHA ECO-TOURISM & CONSERVATION SOCIETY	mecsmechukha666@gmail.com	8794404722	Mechuka	Mechuka	ARUNACHAL PRADESH, 	Art & Culture,Children,Education & Literacy,Environment & Forests,Legal Awareness & Aid,Sports,		
228	AR/2016/0108681	medo welfare society	info.medosociety@gmail.com	7838067397	Y M Building, Near State Library, F-Sector, Itnanagar-791111, Arunachal Pradesh	Itanagar	ARUNACHAL PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Aged/Elderly,Agriculture,Art & Culture,Biotechnology,Children,Civic Issues,Differently Abled,Disaster Management,Dalit Upliftment,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Legal Awareness & Aid,Labour & Employment,Land Resources,Micro Finance (SHGs),Minority Issues,Micro Small & Medium Enterprises,Rural Development & Poverty Alleviation,	http://medosociety.org	
229	AR/2018/0206955	Mesnia Credit Co-operative Society Limited	teliyarin@gmail.com	7642917722	E-SECTOR NIRJULI	NIRJULI	ARUNACHAL PRADESH, 	Micro Finance (SHGs),		
230	AR/2017/0175543	MIGENAM CHARITABLE SOCIETY	migenam2017@gmail.com	9101598053	Old Market, Opposite to Airfield. PO/PS ; AALO.	AALO	ARUNACHAL PRADESH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Environment & Forests,	http://www.migenam.com	
231	AR/2013/0070257	MM Charitable Trust	mmct2004@gmail.com	9706346543	H.O: Daporijo. Upper Subansiri Dist, Arunachal Pradesh.B.O: Prem nagar, Papumpare District Arunachal Pradesh. 791110	NAHARLAGUN	ARUNACHAL PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Aged/Elderly,Agriculture,Art & Culture,Biotechnology,Children,Civic Issues,Differently Abled,Disaster Management,Dalit Upliftment,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Legal Awareness & Aid,Labour & Employment,Land Resources,Micro Finance (SHGs),Minority Issues,Micro Small & Medium Enterprises,	htpp://www.mmctindia.com	
232	AR/2010/0038329	modern dream	moderndream_ngo@yahoo.com	9402277514	Vill-Parbuk  PO/PS-Roing  Dist-Lower Dibang Valley-792110  Arunachal Pradesh	Roing	ARUNACHAL PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Agriculture,Art & Culture,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Legal Awareness & Aid,Micro Small & Medium Enterprises,New & Renewable Energy,Panchayati Raj,Rural Development & Poverty Alleviation,Sports,Tribal Affairs,Tourism,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,		
233	AR/2017/0114726	mon palpung jangchub choekhof ling kagyu society	Monkagyusociety@yahoo.com	9436811398	Mon Palpung Jangchub Choekhor Ling Kagyu Society P.O & P.S- Jang Pin No- 790105	Jang	ARUNACHAL PRADESH, 	Art & Culture,		
234	AR/2020/0253718	MON SIDHARTHA CHARITABLE FOUNDATION	mscftawang@gmail.com	7633965423	tawang AP	Tawang	ARUNACHAL PRADESH, 	Art & Culture,Environment & Forests,Health & Family Welfare,Tribal Affairs,		
235	AR/2018/0195791	MONYUL BUDDHIST CULTURE PRESERVATION SOCIETY	monyulsociety@yahoo.com	8863832666	KETCHENGA VILLAGE	TAWANG	ARUNACHAL PRADESH, 	Art & Culture,Dalit Upliftment,Education & Literacy,Environment & Forests,Health & Family Welfare,Human Rights,Minority Issues,Tribal Affairs,		
236	AR/2018/0191208	monyultraditionalculturedevelopmentsociety	tglmonasteryofice@gmail.com	8729944633	Bomdila, P.O.Bomdila, Distt West Kameng (Arunachal Pradesh) 790001	Bomdila	ARUNACHAL PRADESH, 	Education & Literacy,		
237	AR/2018/0183201	Moruk Multipurpose Cooperative Society Ltd	dabiikarken@gmail.com	9402433522	Village: Nari, PO: Nari, East Siang District, Arunachal Pradesh	Nari	ARUNACHAL PRADESH, 	Agriculture,Education & Literacy,		
238	AR/2016/0112547	MOTHER AND CHILD HEALTH CARE SOCIETY	mchcsoc@gmail.com	9436631736	VILL - SEPPA DISTRICT - EAST KAMENG STATE- ARUNACHAL PRADESH PIN NO. -790102	SEPPA	ARUNACHAL PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Agriculture,Art & Culture,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,HIV/AIDS,Human Rights,Information & Communication Technology,Legal Awareness & Aid,Labour & Employment,Land Resources,Micro Finance (SHGs),New & Renewable Energy,Right to Information & Advocacy,Scientific & Industrial Research,Science & Technology,Sports,Tribal Affairs,Tourism,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,		
239	AR/2020/0261813	MOTHER KELSANG CHOIKEY WELFARE SOCIETY	mkcwelsociety2017@gmail.com	8974951339	VILLDIRANG DZONG DISTRICTWEST KAMENG STATEARUNACHAL PRADESH PIN CODE790101	DIRANG DZONG	ARUNACHAL PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Children,Civic Issues,Environment & Forests,Agriculture,Art & Culture,Disaster Management,Drinking Water,Education & Literacy,Food Processing,Health & Family Welfare,HIV/AIDS,Human Rights,Information & Communication Technology,Labour & Employment,Land Resources,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,New & Renewable Energy,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Science & Technology,Scientific & Industrial Research,Sports,Tourism,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,Any Other,		
240	AR/2017/0156722	MOTHERS VISION	mothersvision27@gmail.com	9436049005	Head office Aalo P.o/ P.s Aalo	AALO	ARUNACHAL PRADESH, 	Civic Issues,Differently Abled,Education & Literacy,HIV/AIDS,Women's Development & Empowerment,Any Other,	http://www.mothersvision.in	
241	AR/2020/0252511	MOTOR SPORT CLUB ARUNACHAL	lhakpahornbill@gmail.com	7642919866	DIRANG UNDER WEST KAMENG, DISST. ARUNACHAL PRADESH	ARUNACHAL PRADESH		Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Civic Issues,Dalit Upliftment,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Labour & Employment,Land Resources,Legal Awareness & Aid,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,New & Renewable Energy,Nutrition,Panchayati Raj,Prisoner's Issues,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Science & Technology,Scientific & Industrial Research,Sports,Tourism,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,		
242	AR/2018/0207503	MYSTIC MULTIPURPOSE COOPERATIVE SOCITY LIMITED	pheyhom@yahoo.com	7640995664	FLAT NO 8 T N BUILDING POLO COLONY	NAHARLAGUN				
243	AR/2018/0214075	Namsai Organic Spices and Agricultural Products Producer Company Limited	namsaifpc2018@gmail.com	8709598652	HNo.-E-54, P.O-Namsai, Vill-Jaipur PS-Namsai	Namsai	ARUNACHAL PRADESH, 	Agriculture,Food Processing,		
244	AR/2018/0185126	NANI MARIA SOCIETY 	nanimariachild@gmail.com	7640823441	Roing, Lower Dibang Valley District, Arunachal Pradesh.	Roing	ARUNACHAL PRADESH, 	Children,Education & Literacy,Human Rights,Women's Development & Empowerment,		
245	AR/2009/0004258	Nani Sala Foundation	nanisala@rediffmail.com	9436041893	Chairman NANISALAFOUNDATION Arunachal Front Building, Near Takar Complex, Naharlagun,791110 ArunachalPradesh	Itanagar	ARUNACHAL PRADESH, 	Art & Culture,Children,Education & Literacy,Environment & Forests,Health & Family Welfare,HIV/AIDS,Rural Development & Poverty Alleviation,Tribal Affairs,Vocational Training,Women's Development & Empowerment,Any Other,		
246	AR/2020/0270290	Nanyi-Gagi Society	nanyigagisociety@gmail.com	9366813802	Yagrung Village, P/O- Yagrung, P/S- Pasighat, Dist- East Siang, Pasighat, Arunachal Pradesh	Pasighat	ARUNACHAL PRADESH, 	Education & Literacy,		
247	AR/2009/0003777	National Youth Project  AP	nyparunachal@gmail.com	9862563890	National Youth ProjectA.P, 1st Floor, Taba Building, Opp: Civil Secretariat, E-Sector, IUtanagar, Arunachal Pradesh. PIN: 791111	Itanagar	UTTAR PRADESH, ARUNACHAL PRADESH, ASSAM, BIHAR, DAMAN & DIU, DELHI, GUJARAT, HARYANA, HIMACHAL PRADESH, JAMMU &amp; KASHMIR, JHARKHAND, KERALA, MADHYA PRADESH, MAHARASHTRA, MANIPUR, MEGHALAYA, MIZORAM, NAGALAND, ORISSA, PUDUCHERRY, PUNJAB, RAJASTHAN, SIKKIM, UTTAR PRADESH, UTTARAKHAND, WEST BENGAL, 	Animal Husbandry, Dairying  &  Fisheries,Aged/Elderly,Agriculture,Art & Culture,Biotechnology,Children,Civic Issues,Differently Abled,Disaster Management,Dalit Upliftment,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Legal Awareness & Aid,Labour & Employment,Land Resources,Micro Finance (SHGs),Minority Issues,Micro Small & Medium Enterprises,	http://www.nypindia.in	
248	AR/2020/0263972	NAYO WELFARE SOCIETY	nayowelfaresociety@gmail.com	8415812917	RUPA WEST KAMENG ARUNACHAL PRADESH	ARUNACHAL PRADESH		Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Civic Issues,Dalit Upliftment,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Labour & Employment,Land Resources,Legal Awareness & Aid,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,New & Renewable Energy,Nutrition,Panchayati Raj,Prisoner's Issues,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Science & Technology,Scientific & Industrial Research,Sports,Tourism,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,		
249	AR/2019/0246612	NEEDY AND UNDER PRIVILEGED CARING SOCIETY	nucsociety@gmail.com	8974810358	MOPAKHAT VILLAGE, PO KANUBARI	LONGDING				
250	AR/2020/0263807	NEFA THRIFT AND CREDIT COOPERATIVE SOCIETY LIMITED	ntccsl88@gmail.com	9436637855	MAIN MARKET NIRJULI P.O/P.S NIRJULI791109	ITANAGAR	ARUNACHAL PRADESH, 	Micro Finance (SHGs),		
251	AR/2018/0187454	New Era Society	mossanghom@gmail.com	8732804944	Namphainong HBCA Mission Centre P.ONamphai-I, P.S - Miao Dist- Changlang Arunachal Pradesh PIN-792122	Changlang	ARUNACHAL PRADESH, 	Education & Literacy,		
252	AR/2017/0178307	Newman Educational Society	felixa@miaodiocese.com	8974532318	NEOTAN VILLAGE	Miao	ARUNACHAL PRADESH, 	Children,Education & Literacy,Rural Development & Poverty Alleviation,Tribal Affairs,Any Other,Art & Culture,		
253	AR/2017/0118707	NIAGA WELFARE SOCIETY	niagawelsoc@gmail.com	9436247022	VILL NACHO DISTRICT UPPER SUBANSIRI P.O.NACHO PIN NO. 791122 STATE ARUNACHAL PRADESH	DAPORIJO	ARUNACHAL PRADESH, 	Labour & Employment,Land Resources,Micro Finance (SHGs),Minority Issues,Micro Small & Medium Enterprises,New & Renewable Energy,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Scientific & Industrial Research,Science & Technology,Sports,Tribal Affairs,Tourism,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,Any Other,		
254	AR/2018/0187446	nikam development foundation	taigungte@gmail.com	9436896474	D- sector, sangram, Kurung Kumey District, Arunachal Pradesh	sangram	ARUNACHAL PRADESH, 	Art & Culture,Civic Issues,Education & Literacy,Aged/Elderly,Environment & Forests,Women's Development & Empowerment,		
255	AR/2020/0258336	NIKAM NIYA MULTIPURPOSE SOCIETY	amitadar140@gmail.com	9436042636	NEAR YOUTH HOSTEL NAHARLAGUN, WARD NO. 27 (IMC) A-SECTOR	NAHARLAGUN				
256	AR/2017/0157445	North East Educational Devlopment Society	infowayitsolutions2016@gmail.com	8414859601	C/O Prakash Chandra TiwariMiao, Distt: Changlang, Arunachal Pradesh	Miao	ARUNACHAL PRADESH, 	Education & Literacy,Agriculture,Information & Communication Technology,Tourism,Vocational Training,Women's Development & Empowerment,Youth Affairs,		
257	AR/2018/0188960	NORTH EAST INDIA DEVELOPMENT FOUNDATION TRUST	northeastidft@gmail.com	8131821432	SONIA APAERTMNET GF-02 NEAR POLICE TRAFFIC POINT PO-RKM PS-ITANAGAR DIST-PAPUMPARE, ITANAGAR ARUNACHAL PRADESH	ITANAGAR	ARUNACHAL PRADESH, 	Art & Culture,Education & Literacy,Information & Communication Technology,Science & Technology,Tourism,Tribal Affairs,Vocational Training,Sports,Water Resources,Youth Affairs,Agriculture,Animal Husbandry, Dairying  &  Fisheries,Children,Civic Issues,Disaster Management,Drinking Water,Environment & Forests,Food Processing,Housing,Labour & Employment,Legal Awareness & Aid,Micro Small & Medium Enterprises,Panchayati Raj,Women's Development & Empowerment,		
258	AR/2020/0249650	NORTH EAST INDIA MULTI STATE AGRO HORTI MKTG AND PROCESS CO OP SOCIETY LTD	raj.dahal0@gmail.com	9365521261	At-Dam site P.O-Naharlagun P.S-Naharlagun Dist- Papumpare Pin-791110 Arunachal Pradesh	Naharlagun	ARUNACHAL PRADESH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Biotechnology,Dalit Upliftment,Drinking Water,Environment & Forests,Food Processing,Labour & Employment,Land Resources,New & Renewable Energy,Rural Development & Poverty Alleviation,Scientific & Industrial Research,Tribal Affairs,Vocational Training,		
259	AR/2016/0097753	North East Multipurpose Development Society	nemds63@gmail.com	9402248096	North East Multipurpose Development Society G Extension Lagun Mini Market, Naharlagun-791110	Naharlagun		Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Children,Disaster Management,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,Housing,Labour & Employment,Micro Finance (SHGs),Micro Small & Medium Enterprises,Rural Development & Poverty Alleviation,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Aged/Elderly,Human Rights,Information & Communication Technology,Land Resources,Sports,Tourism,		
260	AR/2016/0103867	North East Vajarayana Buddhist Cultural Association	NEVBCA2016@gmail.com	8794881561	North East Vajarayana Buddhist Cultural Association, Khinmey Monastery, Dist. Tawang, Po/Ps Tawang, Pin-790104 (Arunachal Pradesh) India.	Tawang	ARUNACHAL PRADESH, 	Art & Culture,		
261	AR/2020/0262755	Nou Sadak	nousadak2020@gmail.com	7002837011	Diyun Bazar, P.O Diyun, P.S Diyun	Diyun		Art & Culture,Education & Literacy,Environment & Forests,Health & Family Welfare,Tribal Affairs,Women's Development & Empowerment,Youth Affairs,		
262	AR/2018/0205171	Nyia Ko Society 	tokokach07@gmail.com	8729847045	DEED VILLAGE, P.O.DEED, P.S.ZIRO, CIRCLEDEED, LOWER SUBANSIRI DISTRICT, ARUNACHAL PRADESH, PIN791120	Deed	ARUNACHAL PRADESH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Children,Environment & Forests,Food Processing,Health & Family Welfare,Legal Awareness & Aid,Rural Development & Poverty Alleviation,Science & Technology,Tribal Affairs,Urban Development & Poverty Alleviation,Women's Development & Empowerment,		
